"STATION","DATE","DEWP","FRSHTT","GUST","MAX","MIN","MXSPD","PRCP","SLP","SNDP","STP","TEMP","VISIB","WDSP"
"71624099999","2022-02-08","  21.3","001000","999.9","  32.2","  24.8"," 18.1"," 0.00","1016.5","  5.9","994.8","  28.5"," 13.3"," 10.0"
"71624099999","2022-02-09","  23.0","000000"," 21.0","  42.8","  22.3"," 15.9"," 0.00","1009.6","  5.5","988.2","  31.0"," 14.2","  7.5"
"71624099999","2022-02-10","  28.1","011000"," 22.0","  42.8","  22.1"," 20.0"," 0.00","1006.6","  3.9","985.3","  34.8"," 14.4"," 11.4"
"71624099999","2022-02-11","  26.5","011000"," 22.9","  39.2","  30.2"," 15.9"," 0.02","1006.2","  3.5","984.9","  33.0"," 11.8","  9.9"
"71624099999","2022-02-12","  22.7","011000"," 28.9","  36.3","  15.8"," 22.0"," 0.24","1011.2","  2.4","989.6","  28.6"," 12.1"," 13.0"
"71624099999","2022-02-13","  -1.0","001000","999.9","  15.8","   3.2"," 12.0"," 0.00","1026.2","  2.0","003.6","   9.1"," 14.3","  5.9"
"71624099999","2022-02-14","  -3.7","001000","999.9","  15.4","   2.1"," 11.1"," 0.01","1025.2","  2.0","002.5","   8.9"," 14.3","  8.6"
"71624099999","2022-02-15","   5.4","001000"," 18.1","  25.3","  10.4"," 15.0"," 0.00","1032.8","  2.0","010.3","  17.1"," 15.0","  7.3"
"71624099999","2022-02-16","  21.1","010000"," 35.9","  50.4","  11.7"," 24.1"," 0.00","1023.3","  2.0","001.6","  34.3"," 15.0"," 10.4"
"71624099999","2022-02-17","  37.1","011000"," 27.0","  51.3","  25.2"," 21.0"," 0.94","1010.5","  0.4","989.5","  40.5","  8.0"," 11.3"
"71624099999","2022-02-18","  14.1","001000"," 29.9","  45.0","  13.1"," 21.0"," 0.68","1011.1","  6.3","990.3","  20.4","  8.4"," 15.1"
"71624099999","2022-02-19","  13.2","001000"," 40.0","  28.4","  13.1"," 31.1"," 0.17","1011.7","  7.1","989.7","  20.4","  6.8"," 19.4"
"71624099999","2022-02-20","  10.4","000000"," 29.9","  42.8","  12.2"," 22.9"," 0.00","1021.5","  6.3","999.5","  22.9"," 15.0"," 11.0"
"71624099999","2022-02-21","  28.2","000000"," 28.0","  44.6","  32.0"," 20.0"," 0.00","1019.1","  2.0","997.7","  39.0"," 15.0","  8.1"
"71624099999","2022-02-22","  29.5","010000"," 20.0","  37.8","  30.2"," 13.0"," 0.01","1016.4","  1.2","995.0","  34.4"," 11.8","  6.4"
"71624099999","2022-02-23","  24.0","011000"," 35.9","  48.2","  15.8"," 28.0"," 0.36","1014.4","  0.4","992.9","  30.9"," 11.4"," 16.4"
"71624099999","2022-02-24","   4.1","000000"," 20.0","  21.2","  10.4"," 15.9"," 0.00","1034.4","  0.4","011.9","  15.5"," 15.0","  7.2"
"71624099999","2022-02-25","   8.1","001000"," 28.0","  22.6","  11.1"," 20.0"," 0.17","1023.7","  2.8","001.8","  17.1","  8.6"," 12.4"
"71624099999","2022-02-26","  10.1","001000"," 24.1","  28.4","   8.6"," 20.0"," 0.00","1029.8","  2.4","007.4","  18.1"," 15.0","  9.2"
"71624099999","2022-02-27","  17.9","001000"," 34.0","  32.0","  23.0"," 26.0"," 0.00","1017.5","  2.4","995.7","  26.7"," 13.1"," 15.8"
"71624099999","2022-02-28","   4.1","000000","999.9","  32.7","   7.3"," 19.0"," 0.02","1025.6","  2.4","003.3","  17.7"," 15.0","  8.1"
"71624099999","2022-03-01","  21.1","011000"," 22.9","  41.0","  21.0"," 15.9"," 0.00","1014.7","  1.2","993.0","  30.4"," 14.5","  7.8"
"71624099999","2022-03-02","  20.6","001000"," 22.0","  41.4","  25.2"," 18.1"," 0.00","1016.6","  0.4","995.0","  32.0"," 14.6"," 10.6"
"71624099999","2022-03-03","  10.0","001000"," 35.9","  30.2","  14.0"," 24.1"," 0.03","1021.6","  0.4","999.6","  21.7"," 12.7"," 12.5"
"71624099999","2022-03-04","   7.9","000000"," 22.9","  33.8","  13.3"," 18.1"," 0.00","1031.6","  0.4","009.3","  21.5"," 15.0","  9.9"
"71624099999","2022-03-05","  19.2","000000"," 20.0","  37.8","  12.4"," 14.0"," 0.00","1027.6","  0.4","005.7","  30.4"," 14.6","  6.5"
"71624099999","2022-03-06","  35.8","010000"," 46.0","  60.8","  25.3"," 33.0"," 0.09","1008.3","  0.4","987.3","  43.8"," 14.6"," 13.7"
"71624099999","2022-03-07","  31.6","011000"," 31.1","  39.6","  32.0"," 24.1"," 0.13","1009.4","999.9","988.2","  35.3","  9.4","  9.0"
"71624099999","2022-03-08","  20.7","001000"," 28.0","  36.9","  24.6"," 18.1"," 0.10","1018.9","  0.4","997.3","  30.6"," 13.7"," 11.7"
"71624099999","2022-03-09","  22.2","000000"," 15.9","  41.0","  28.0"," 13.0"," 0.00","1016.8","999.9","995.2","  33.2"," 14.8","  4.9"
"71624099999","2022-03-10","  21.3","000000"," 15.9","  41.4","  25.9"," 11.1"," 0.00","1019.5","999.9","997.9","  33.4"," 15.0","  7.5"
"71624099999","2022-03-11","  24.3","001000","999.9","  39.6","  25.7","  9.9"," 0.09","1017.0","  1.2","995.3","  28.5","  7.8","  5.4"
"71624099999","2022-03-12","  14.0","001000"," 35.9","  30.2","  17.6"," 27.0"," 0.11","1008.5","  2.0","986.8","  23.6"," 11.3"," 16.3"
"71624099999","2022-03-13","  11.1","001000"," 35.0","  28.4","  14.0"," 25.1"," 0.02","1015.1","  0.8","993.1","  20.0"," 11.7"," 13.7"
"71624099999","2022-03-14","  25.4","000000","999.9","  43.2","  24.3"," 11.1"," 0.02","1021.8","  0.8","000.2","  33.0"," 13.6","  5.3"
"71624099999","2022-03-15","  32.9","011000","999.9","  43.7","  23.5","  8.9"," 0.24","1024.0","  2.0","002.3","  34.2","  7.8","  4.8"
"71624099999","2022-03-16","  32.6","100000","999.9","  35.6","  30.0","  7.0"," 0.17","1022.0","  2.0","000.2","  32.7","  2.2","  3.2"
"71624099999","2022-03-17","  36.9","100000","999.9","  62.6","  31.8","  8.9"," 0.00","1014.3","  0.4","993.1","  41.7","  5.4","  3.9"
"71624099999","2022-03-18","  40.3","000000","999.9","  63.1","  31.3"," 11.1"," 0.00","1013.6","999.9","992.8","  50.8"," 14.7","  6.0"
"71624099999","2022-03-19","  40.2","010000"," 22.0","  50.7","  41.0"," 15.0"," 0.20","1006.0","999.9","985.1","  43.7","  9.6","  5.8"
"71624099999","2022-03-20","  33.3","010000"," 27.0","  53.6","  35.6"," 20.0"," 0.05","1009.9","999.9","988.8","  43.3"," 13.6"," 14.3"
"71624099999","2022-03-21","  27.3","000000"," 28.0","  55.6","  30.7"," 20.0"," 0.00","1020.6","999.9","999.4","  43.0"," 15.0"," 10.3"
"71624099999","2022-03-22","  14.8","000000"," 21.0","  55.6","  26.8"," 15.9"," 0.00","1025.3","999.9","003.7","  35.8"," 15.0","  6.8"
"71624099999","2022-03-23","  20.8","011000"," 33.0","  42.4","  26.8"," 22.0"," 0.03","1019.6","999.9","998.1","  36.9"," 14.1"," 12.1"
"71624099999","2022-03-24","  39.1","010000"," 34.0","  52.5","  33.4"," 21.0"," 0.77","1006.7","999.9","985.7","  43.4"," 12.3"," 11.9"
"71624099999","2022-03-25","  34.9","010000"," 22.9","  52.5","  38.1"," 20.0"," 0.00","1002.7","999.9","981.7","  41.3"," 14.8"," 11.3"
"71624099999","2022-03-26","  33.7","010000"," 28.9","  41.0","  35.6"," 21.0"," 0.05"," 997.6","999.9","976.6","  38.5"," 13.5","  9.0"
"71624099999","2022-03-27","  17.3","011000"," 35.0","  35.6","  19.4"," 26.0"," 0.08","1007.4","  0.4","985.8","  26.7"," 10.9"," 19.0"
"71624099999","2022-03-28","   5.2","001000"," 28.9","  28.9","  11.5"," 22.0"," 0.01","1017.2","  0.4","995.1","  17.3"," 13.6"," 14.6"
"71624099999","2022-03-29","   8.2","000000"," 22.0","  36.0","  15.6"," 17.1"," 0.00","1024.9","  0.4","002.8","  24.4"," 15.0","  8.3"
"71624099999","2022-03-30","  17.1","011000"," 22.9","  36.3","  15.6"," 15.9"," 0.06","1018.0","  0.4","996.3","  30.2"," 14.4","  8.3"
"71624099999","2022-03-31","  38.9","010000"," 42.9","  64.8","  25.3"," 29.9"," 0.09"," 995.0","999.9","974.3","  46.8"," 14.1"," 11.8"
"71624099999","2022-04-01","  28.1","011000"," 29.9","  45.1","  32.0"," 24.1"," 0.04","1003.8","  0.4","982.6","  37.0"," 13.5"," 14.3"
"71624099999","2022-04-02","  21.6","000000"," 28.0","  41.5","  26.6"," 22.0"," 0.00","1019.4","999.9","997.8","  33.8"," 15.0","  9.0"
"71624099999","2022-04-03","  27.9","011000"," 21.0","  42.8","  32.0"," 15.9"," 0.03","1012.9","  0.4","991.6","  37.0"," 13.2","  8.6"
"71624099999","2022-04-04","  27.8","000000","999.9","  47.5","  27.9"," 11.1"," 0.01","1017.3","999.9","995.9","  37.1"," 15.0","  6.4"
"71624099999","2022-04-05","  32.9","010000"," 17.1","  53.6","  38.8"," 12.0"," 0.04","1013.6","999.9","992.5","  43.6"," 14.4","  6.6"
"71624099999","2022-04-06","  34.8","010000"," 22.9","  55.4","  38.5"," 15.9"," 0.00","1007.1","999.9","986.3","  49.0"," 15.0"," 10.1"
"71624099999","2022-04-07","  45.2","010000"," 20.0","  55.4","  45.5"," 13.0"," 0.31","1002.3","999.9","981.6","  48.6"," 11.6","  6.6"
"71624099999","2022-04-08","  37.2","011000"," 18.1","  56.8","  36.5"," 15.9"," 0.03","1002.4","999.9","981.5","  43.3"," 14.9","  6.6"
"71624099999","2022-04-09","  33.2","011000"," 24.1","  46.4","  35.6"," 17.1"," 0.05","1003.5","999.9","982.5","  40.5"," 14.2","  7.1"
"71624099999","2022-04-10","  26.6","001000"," 22.0","  48.2","  33.8"," 17.1"," 0.02","1011.4","999.9","990.1","  39.1"," 14.5"," 12.2"
"71624099999","2022-04-11","  29.6","010000"," 17.1","  53.6","  34.9"," 13.0"," 0.00","1014.8","999.9","993.7","  42.2"," 15.0","  6.7"
"71624099999","2022-04-12","  35.1","010000"," 20.0","  59.5","  34.7"," 13.0"," 0.00","1015.6","999.9","994.8","  51.5"," 15.0","  6.0"
"71624099999","2022-04-13","  39.8","010000"," 15.0","  60.8","  50.0"," 12.0"," 0.00","1011.7","999.9","991.0","  54.3"," 14.3","  5.8"
"71624099999","2022-04-14","  43.7","110000"," 34.0","  60.8","  47.8"," 25.1"," 0.15","1005.2","999.9","984.6","  53.3","  8.6"," 11.4"
"71624099999","2022-04-15","  29.1","010000"," 42.9","  58.6","  41.4"," 28.9"," 0.00","1011.3","999.9","990.5","  48.4"," 15.0"," 16.5"
"71624099999","2022-04-16","  26.1","011000"," 40.0","  58.6","  30.9"," 27.0"," 0.03","1013.4","999.9","992.1","  40.4"," 15.0"," 10.9"
"71624099999","2022-04-17","  19.7","001000"," 21.0","  46.4","  30.2"," 17.1"," 0.02","1022.1","999.9","000.6","  36.8"," 15.0"," 10.8"
"71624099999","2022-04-18","  25.0","011000"," 33.0","  46.8","  29.1"," 15.0"," 0.00","1022.7","999.9","002.0","  36.8"," 12.9","  8.2"
"71624099999","2022-04-19","  32.8","011000"," 35.9","  44.8","  29.1"," 26.0"," 0.45","1007.8","  0.8","986.5","  37.0"," 10.5"," 13.8"
"71624099999","2022-04-20","  28.7","010000"," 28.9","  50.5","  34.0"," 20.0"," 0.02","1024.0","999.9","002.6","  40.9"," 15.0"," 11.8"
"71624099999","2022-04-21","  37.5","010000"," 28.0","  59.7","  41.0"," 19.0"," 0.24","1020.5","999.9","999.4","  47.8"," 12.3"," 11.3"
"71624099999","2022-04-22","  34.7","000000"," 22.9","  60.3","  33.8"," 13.0"," 0.01","1029.8","999.9","008.5","  46.9"," 15.0","  8.4"
"71624099999","2022-04-23","  33.1","010000"," 24.1","  54.3","  33.8"," 18.1"," 0.03","1027.1","999.9","005.9","  47.4"," 14.8","  8.3"
"71624099999","2022-04-24","  38.4","000000"," 26.0","  60.8","  44.2"," 17.1"," 0.00","1018.7","999.9","997.7","  50.3"," 15.0","  8.9"
"71624099999","2022-04-25","  48.4","010000"," 18.1","  66.2","  45.1"," 17.1"," 0.02","1013.6","999.9","992.9","  57.0"," 13.5","  4.6"
"71624099999","2022-04-26","  40.9","010000"," 15.9","  66.2","  40.8"," 13.0"," 0.38","1017.8","999.9","996.8","  48.4"," 14.4","  9.0"
"71624099999","2022-04-27","  26.9","011000"," 24.1","  42.8","  32.0"," 20.0"," 0.11","1020.4","999.9","998.9","  35.7"," 13.4"," 13.3"
"71624099999","2022-04-28","  16.7","000000"," 24.1","  50.0","  28.4"," 15.0"," 0.00","1025.6","999.9","004.0","  38.2"," 15.0"," 10.7"
"71624099999","2022-04-29","  17.9","000000"," 18.1","  59.0","  32.0"," 13.0"," 0.00","1025.4","999.9","004.1","  43.7"," 15.0","  8.1"
"71624099999","2022-04-30","  20.9","000000","999.9","  59.0","  31.6"," 12.0"," 0.00","1023.4","999.9","002.2","  46.9"," 15.0","  7.7"
"71624099999","2022-05-01","  27.3","010000"," 22.0","  55.4","  34.7"," 14.0"," 0.04","1016.8","999.9","995.8","  48.1"," 14.5","  7.5"
"71624099999","2022-05-02","  47.0","110000"," 15.9","  55.4","  46.4"," 13.0"," 0.04","1013.9","999.9","993.0","  50.5"," 10.2","  6.1"
"71624099999","2022-05-03","  47.6","010000"," 15.9","  56.1","  46.2"," 11.1"," 0.02","1017.5","999.9","996.5","  50.5"," 10.0","  5.3"
"71624099999","2022-05-04","  49.2","010000"," 22.9","  59.4","  50.0"," 15.9"," 0.83","1015.2","999.9","994.4","  53.5","  8.7"," 11.4"
"71624099999","2022-05-05","  34.0","000000"," 19.0","  60.3","  40.1"," 14.0"," 0.00","1022.0","999.9","001.0","  50.9"," 15.0","  8.0"
"71624099999","2022-05-06","  34.2","000000"," 24.1","  60.8","  47.8"," 15.9"," 0.00","1014.7","999.9","993.9","  53.9"," 15.0","  8.1"
"71624099999","2022-05-07","  26.3","000000"," 19.0","  61.5","  44.6"," 15.0"," 0.00","1014.0","999.9","993.2","  52.3"," 15.0","  9.1"
"71624099999","2022-05-08","  26.1","000000"," 22.9","  60.8","  42.3"," 15.0"," 0.00","1020.7","999.9","999.7","  51.7"," 15.0","  7.3"
"71624099999","2022-05-09","  28.3","000000"," 15.0","  66.6","  41.0"," 11.1"," 0.00","1024.3","999.9","003.4","  55.8"," 15.0","  5.9"
"71624099999","2022-05-10","  30.8","000000"," 15.9","  71.6","  50.0","  9.9"," 0.00","1026.1","999.9","005.2","  60.5"," 15.0","  6.1"
"71624099999","2022-05-11","  35.9","000000","999.9","  75.2","  48.2","  8.0"," 0.00","1025.6","999.9","004.8","  62.6"," 15.0","  4.6"
"71624099999","2022-05-12","  38.2","000000","999.9","  78.8","  53.6","  8.9"," 0.00","1024.5","999.9","003.9","  65.5"," 15.0","  4.5"
"71624099999","2022-05-13","  45.6","000000"," 15.0","  79.5","  50.9"," 11.1"," 0.00","1021.2","999.9","000.8","  68.2"," 15.0","  4.7"
"71624099999","2022-05-14","  58.4","000000"," 15.0","  80.2","  55.0"," 11.1"," 0.00","1015.7","999.9","995.4","  69.1"," 15.0","  5.1"
"71624099999","2022-05-15","  58.3","000000"," 19.0","  84.2","  60.8"," 15.0"," 0.00","1009.7","999.9","989.6","  72.0"," 15.0","  4.8"
"71624099999","2022-05-16","  52.4","010010","999.9","  77.0","  53.6"," 22.0"," 0.41","1005.9","999.9","985.6","  62.7"," 13.6"," 11.3"
"71624099999","2022-05-17","  40.9","000000"," 27.0","  62.6","  44.6"," 20.0"," 0.02","1009.6","999.9","989.0","  55.7"," 15.0"," 14.0"
"71624099999","2022-05-18","  37.4","010000"," 24.1","  62.4","  42.4"," 19.0"," 0.00","1016.2","999.9","995.4","  51.1"," 15.0","  7.3"
"71624099999","2022-05-19","  46.5","010000"," 19.0","  71.8","  49.5"," 13.0"," 0.01","1006.3","999.9","985.8","  56.2"," 13.9","  5.1"
"71624099999","2022-05-20","  56.1","010000"," 24.1","  75.2","  53.6"," 15.9"," 0.00","1004.8","999.9","984.5","  62.6"," 13.6","  7.2"
"71624099999","2022-05-21","  65.0","010010"," 65.1","  85.8","  52.9"," 32.1"," 0.24","1009.2","999.9","989.2","  73.7"," 14.8"," 11.1"
"71624099999","2022-05-22","  53.8","010000"," 26.0","  66.9","  50.0"," 19.0"," 0.02","1016.8","999.9","996.2","  60.0"," 13.2","  6.6"
"71624099999","2022-05-23","  38.6","000000"," 22.0","  63.9","  44.1"," 15.9"," 0.00","1026.2","999.9","005.2","  53.7"," 15.0","  7.3"
"71624099999","2022-05-24","  37.5","000000","999.9","  66.2","  44.4"," 11.1"," 0.00","1025.9","999.9","005.0","  56.0"," 15.0","  5.6"
"71624099999","2022-05-25","  42.7","010000"," 24.1","  68.2","  43.2"," 15.0"," 0.00","1025.1","999.9","004.4","  59.3"," 15.0","  7.7"
"71624099999","2022-05-26","  57.8","010000"," 24.1","  80.6","  56.8"," 18.1"," 0.01","1014.9","999.9","994.5","  67.4"," 15.0","  8.4"
"71624099999","2022-05-27","  64.5","010000","999.9","  80.4","  56.7"," 17.1"," 0.17","1007.6","999.9","987.5","  68.6"," 14.5","  7.1"
"71624099999","2022-05-28","  55.1","010000"," 19.0","  72.0","  55.4"," 12.0"," 0.04","1008.9","999.9","988.5","  62.9"," 15.0","  8.7"
"71624099999","2022-05-29","  50.3","000000"," 18.1","  75.2","  57.2"," 12.0"," 0.00","1015.4","999.9","995.0","  66.0"," 15.0","  6.7"
"71624099999","2022-05-30","  56.9","010000"," 25.1","  87.8","  62.6"," 18.1"," 0.00","1016.0","999.9","995.8","  71.9"," 15.0","  7.0"
"71624099999","2022-05-31","  61.6","000000"," 22.0","  90.0","  61.9"," 19.0"," 0.00","1014.3","999.9","994.4","  80.2"," 15.0","  7.7"
"71624099999","2022-06-01","  63.4","010010"," 20.0","  91.0","  61.9"," 15.9"," 0.12","1010.8","999.9","990.9","  74.9"," 14.5","  6.5"
"71624099999","2022-06-02","  45.1","010000"," 17.1","  78.3","  49.1"," 13.0"," 0.05","1009.4","999.9","989.1","  61.9"," 15.0","  7.8"
"71624099999","2022-06-03","  44.1","010000"," 22.9","  77.0","  47.3"," 15.0"," 0.00","1009.9","999.9","989.5","  62.8"," 15.0","  7.0"
"71624099999","2022-06-04","  37.0","000000"," 22.9","  78.3","  45.0"," 18.1"," 0.01","1013.7","999.9","993.1","  60.8"," 15.0"," 11.9"
"71624099999","2022-06-05","  35.9","000000"," 21.0","  77.4","  45.0"," 14.0"," 0.00","1014.6","999.9","994.1","  63.8"," 15.0","  7.0"
"71624099999","2022-06-06","  49.0","010000"," 15.0","  77.4","  51.1"," 12.0"," 0.11","1013.1","999.9","992.6","  62.9"," 13.7","  6.8"
"71624099999","2022-06-07","  61.1","010000"," 24.1","  73.4","  59.0"," 19.0"," 0.77","1007.2","999.9","987.0","  63.3","  8.4","  8.4"
"71624099999","2022-06-08","  52.0","010000"," 21.0","  73.4","  50.9"," 15.9"," 0.01","1012.0","999.9","991.5","  61.5"," 15.0","  7.4"
"71624099999","2022-06-09","  54.3","010000"," 25.1","  72.1","  50.9"," 17.1"," 0.24","1008.1","999.9","987.8","  62.6"," 13.0","  9.1"
"71624099999","2022-06-10","  47.5","010010"," 28.9","  73.4","  53.6"," 17.1"," 0.06","1010.4","999.9","990.0","  62.9"," 15.0"," 10.9"
"71624099999","2022-06-11","  51.2","000000"," 22.0","  74.7","  52.7"," 15.9"," 0.00","1011.0","999.9","990.7","  66.4"," 15.0","  6.3"
"71624099999","2022-06-12","  58.5","010000","999.9","  75.4","  58.5"," 17.1"," 0.05","1009.2","999.9","989.0","  66.1"," 14.6","  6.5"
"71624099999","2022-06-13","  52.8","000000","999.9","  71.6","  51.8"," 11.1"," 0.00","1014.6","999.9","994.1","  63.3"," 15.0","  6.5"
"71624099999","2022-06-14","  50.8","000000"," 15.9","  75.4","  52.0"," 11.1"," 0.00","1015.5","999.9","995.2","  69.5"," 15.0","  4.8"
"71624099999","2022-06-15","  53.3","010000"," 19.0","  80.6","  64.4"," 11.1"," 0.00","1016.0","999.9","995.7","  71.1"," 15.0","  5.2"
"71624099999","2022-06-16","  63.7","010000"," 33.0","  91.9","  62.8"," 22.0"," 0.00","1010.5","999.9","990.6","  77.9"," 15.0","  8.8"
"71624099999","2022-06-17","  52.1","000000"," 41.0","  91.9","  65.1"," 28.9"," 0.00","1006.9","999.9","987.0","  75.9"," 15.0"," 16.4"
"71624099999","2022-06-18","  38.9","000000"," 34.0","  81.1","  51.4"," 28.0"," 0.00","1014.2","999.9","993.7","  59.5"," 15.0"," 21.1"
"71624099999","2022-06-19","  32.7","000000"," 25.1","  71.6","  51.3"," 20.0"," 0.00","1021.5","999.9","000.8","  61.4"," 15.0"," 11.4"
"71624099999","2022-06-20","  42.3","000000"," 19.0","  77.2","  50.2"," 13.0"," 0.00","1021.4","999.9","000.9","  65.3"," 15.0","  7.7"
"71624099999","2022-06-21","  60.2","000000","999.9","  95.0","  62.6"," 20.0"," 0.00","1016.6","999.9","996.3","  73.8"," 15.0","  7.0"
"71624099999","2022-06-22","  65.0","000000"," 27.0","  95.5","  62.6"," 20.0"," 0.00","1010.7","999.9","990.9","  84.2"," 14.6","  8.2"
"71624099999","2022-06-23","  53.2","000000"," 22.9","  95.9","  58.6"," 17.1"," 0.00","1012.4","999.9","992.3","  72.9"," 15.0"," 11.6"
"71624099999","2022-06-24","  46.4","000000","999.9","  82.9","  56.1"," 14.0"," 0.00","1016.0","999.9","995.8","  71.4"," 15.0","  7.2"
"71624099999","2022-06-25","  57.5","000000","999.9","  86.2","  56.1","  9.9"," 0.00","1018.2","999.9","998.1","  76.0"," 15.0","  5.4"
"71624099999","2022-06-26","  60.1","010000"," 22.9","  87.8","  68.0"," 15.9"," 0.02","1013.9","999.9","993.9","  76.0"," 14.8","  5.6"
"71624099999","2022-06-27","  52.1","000000"," 24.1","  88.5","  58.6"," 20.0"," 0.00","1014.9","999.9","994.7","  68.1"," 15.0"," 12.2"
"71624099999","2022-06-28","  46.7","000000"," 20.0","  75.2","  51.8"," 15.0"," 0.00","1021.6","999.9","000.9","  63.2"," 15.0","  9.3"
"71624099999","2022-06-29","  53.3","010000"," 15.0","  75.4","  51.8"," 12.0"," 0.17","1021.3","999.9","000.8","  66.2"," 14.5","  6.4"
"71624099999","2022-06-30","  55.8","000000"," 15.9","  78.8","  57.2"," 11.1"," 0.00","1021.2","999.9","000.7","  68.3"," 15.0","  6.5"
"71624099999","2022-07-01","  59.4","010000"," 22.9","  84.2","  71.6"," 15.9"," 0.02","1012.6","999.9","992.8","  77.1"," 15.0","  7.5"
"71624099999","2022-07-02","  51.2","010000"," 26.0","  85.3","  57.2"," 19.0"," 0.00","1012.3","999.9","992.3","  74.1"," 14.8"," 10.1"
"71624099999","2022-07-03","  44.8","000000"," 21.0","  84.7","  55.6"," 15.9"," 0.00","1018.3","999.9","998.0","  69.6"," 15.0","  9.0"
"71624099999","2022-07-04","  49.8","000000","999.9","  82.6","  55.6"," 11.1"," 0.00","1020.8","999.9","000.4","  70.3"," 15.0","  5.3"
"71624099999","2022-07-05","  60.8","010000"," 24.1","  80.6","  65.7"," 19.0"," 0.29","1012.8","999.9","992.7","  70.9"," 11.7","  5.9"
"71624099999","2022-07-06","  60.9","000000"," 22.0","  81.9","  63.0"," 17.1"," 0.00","1013.2","999.9","993.0","  69.1"," 14.9","  9.4"
"71624099999","2022-07-07","  57.1","000000"," 15.0","  77.5","  57.7","  9.9"," 0.00","1016.7","999.9","996.3","  68.4"," 15.0","  6.2"
"71624099999","2022-07-08","  58.4","010000"," 21.0","  79.9","  57.7"," 15.0"," 0.00","1016.5","999.9","996.2","  72.5"," 15.0","  6.4"
"71624099999","2022-07-09","  48.3","000000"," 18.1","  73.4","  55.4"," 14.0"," 0.00","1021.1","999.9","000.6","  66.0"," 15.0","  8.6"
"71624099999","2022-07-10","  49.1","000000"," 18.1","  82.4","  57.2"," 13.0"," 0.00","1019.7","999.9","999.3","  70.1"," 15.0","  6.9"
"71624099999","2022-07-11","  50.7","000000"," 31.1","  87.8","  60.8"," 19.0"," 0.00","1010.4","999.9","990.3","  75.5"," 15.0","  8.4"
"71624099999","2022-07-12","  62.3","010000"," 33.0","  88.9","  59.7"," 26.0"," 0.02","1003.6","999.9","983.8","  75.7"," 14.9"," 14.3"
"71624099999","2022-07-13","  56.4","010000"," 19.0","  82.6","  62.1"," 15.0"," 0.00","1012.3","999.9","992.2","  69.2"," 15.0","  6.7"
"71624099999","2022-07-14","  53.7","000000"," 15.0","  78.8","  59.0"," 11.1"," 0.00","1017.5","999.9","997.0","  68.8"," 15.0","  6.6"
"71624099999","2022-07-15","  49.6","000000","999.9","  80.6","  59.0"," 12.0"," 0.00","1020.9","999.9","000.5","  70.9"," 15.0","  6.7"
"71624099999","2022-07-16","  55.4","000000"," 15.0","  84.2","  58.8"," 11.1"," 0.00","1018.1","999.9","997.9","  75.0"," 15.0","  5.0"
"71624099999","2022-07-17","  55.5","000000","999.9","  84.9","  62.1","  9.9"," 0.00","1015.0","999.9","994.9","  75.1"," 15.0","  5.0"
"71624099999","2022-07-18","  67.1","010000"," 20.0","  84.9","  65.1"," 17.1"," 0.63","1008.6","999.9","988.7","  73.2"," 11.7","  9.0"
"71624099999","2022-07-19","  64.2","000000"," 22.0","  93.6","  68.0"," 15.9"," 0.00","1007.5","999.9","987.6","  79.8"," 15.0","  9.7"
"71624099999","2022-07-20","  67.0","000000"," 28.0","  94.5","  67.1"," 21.0"," 0.00","1005.2","999.9","985.6","  83.1"," 15.0"," 10.7"
"71624099999","2022-07-21","  65.4","010010"," 33.0","  89.1","  70.5"," 25.1"," 0.00","1000.7","999.9","981.0","  79.6"," 14.8"," 14.5"
"71624099999","2022-07-22","  59.7","000000"," 31.1","  91.4","  68.0"," 20.0"," 0.00","1008.7","999.9","988.8","  79.0"," 15.0","  7.9"
"71624099999","2022-07-23","  60.9","000000"," 24.1","  91.8","  66.6"," 19.0"," 0.00","1012.7","999.9","992.8","  81.3"," 15.0","  9.0"
"71624099999","2022-07-24","  67.4","010000"," 28.9","  87.8","  69.8"," 20.0"," 0.02","1010.9","999.9","991.0","  77.6"," 14.7"," 10.4"
"71624099999","2022-07-25","  57.5","010010"," 27.0","  84.2","  64.4"," 21.0"," 0.71","1010.6","999.9","990.5","  71.2"," 15.0"," 13.3"
"71624099999","2022-07-26","  53.1","000000","999.9","  74.5","  56.8"," 12.0"," 0.00","1016.3","999.9","995.9","  66.9"," 15.0","  6.3"
"71624099999","2022-07-27","  59.2","000000"," 15.0","  78.8","  60.8"," 11.1"," 0.00","1012.9","999.9","992.7","  70.8"," 15.0","  4.8"
"71624099999","2022-07-28","  64.8","010000"," 35.0","  85.1","  60.8"," 25.1"," 0.03","1008.1","999.9","988.2","  75.5"," 14.3","  9.5"
"71624099999","2022-07-29","  54.4","000000"," 28.9","  85.1","  58.1"," 19.0"," 0.00","1011.4","999.9","991.3","  72.8"," 15.0"," 10.5"
"71624099999","2022-07-30","  55.5","000000"," 20.0","  84.0","  58.1"," 15.0"," 0.00","1017.9","999.9","997.6","  70.9"," 15.0"," 10.1"
"71624099999","2022-07-31","  59.2","000000"," 22.9","  82.4","  62.6"," 13.0"," 0.00","1020.2","999.9","999.9","  73.3"," 15.0","  7.2"
"71624099999","2022-08-01","  62.1","010000"," 25.1","  84.2","  66.0"," 17.1"," 0.00","1012.0","999.9","992.0","  74.8"," 15.0","  7.0"
